zone_id,date,求和项:pai_num,求和项:shou_num,,,,,,,行标签,平均值项:求和项:pai_num,平均值项:求和项:shou_num,,
zone_23,20200824,347,290,,,,,,,,,,,
zone_23,20200825,375,270,,,,,,,,,,,
zone_23,20200826,370,195,,,,,,,,,,,
zone_23,20200827,378,230,,,,,,,,,,,
zone_23,20200828,329,217,,,,,,,,,,,
zone_23,20200829,298,173,,,,,,,,,,,
zone_23,20200830,218,145,,,,,,,,,,,
zone_23,20200831,344,256,,,,,,,,,,,
zone_24,20200301,135,187,,,,,,,,,,,
zone_24,20200302,263,418,,,,,,,,,,,
zone_24,20200303,244,369,,,,,,,,,,,
zone_24,20200304,279,381,,,,,,,,,,,
zone_24,20200305,216,478,,,,,,,,,,,
zone_24,20200306,249,371,,,,,,,,,,,
zone_24,20200307,180,230,,,,,,,,,,,
zone_24,20200308,94,166,,,,,,,,,,,
zone_24,20200309,334,422,,,,,,,,,,,
zone_24,20200310,226,393,,,,,,,,,,,
zone_24,20200311,272,420,,,,,,,,,,,
zone_24,20200312,296,407,,,,,,,,,,,
zone_24,20200313,269,481,,,,,,,,,,,
zone_24,20200314,222,201,,,,,,,,,,,
zone_24,20200315,119,109,,,,,,,,,,,
zone_24,20200316,264,409,,,,,,,,,,,
zone_24,20200317,259,339,,,,,,,,,,,
zone_24,20200318,264,397,,,,,,,,,,,
zone_24,20200319,286,346,,,,,,,,,,,
zone_24,20200320,291,418,,,,,,,,,,,
zone_24,20200321,210,268,,,,,,,,,,,
zone_24,20200322,100,76,,,,,,,,,,,
zone_24,20200323,279,403,,,,,,,,,,,
zone_24,20200324,270,362,,,,,,,,,,,
zone_24,20200325,282,368,,,,,,,,,,,
zone_24,20200326,289,443,,,,,,,,,,,
zone_24,20200327,304,351,,,,,,,,,,,
zone_24,20200328,206,251,,,,,,,,,,,
zone_24,20200329,119,97,,,,,,,,,,,
zone_24,20200330,299,357,,,,,,,,,,,
zone_24,20200331,246,395,,,,,,,,,,,
zone_24,20200401,270,366,,,,,,,,,,,
zone_24,20200402,278,366,,,,,,,,,,,
zone_24,20200403,275,343,,,,,,,,,,,
zone_24,20200404,91,69,,,,,,,,,,,
zone_24,20200405,69,96,,,,,,,,,,,
zone_24,20200406,101,148,,,,,,,,,,,
zone_24,20200407,329,450,,,,,,,,,,,
zone_24,20200408,249,399,,,,,,,,,,,
zone_24,20200409,280,428,,,,,,,,,,,
zone_24,20200410,279,375,,,,,,,,,,,
zone_24,20200411,225,232,,,,,,,,,,,
zone_24,20200412,72,89,,,,,,,,,,,
zone_24,20200413,276,402,,,,,,,,,,,
zone_24,20200414,450,448,,,,,,,,,,,
zone_24,20200415,345,380,,,,,,,,,,,
zone_24,20200416,284,428,,,,,,,,,,,
zone_24,20200417,295,450,,,,,,,,,,,
zone_24,20200418,194,290,,,,,,,,,,,
zone_24,20200419,97,117,,,,,,,,,,,
zone_24,20200420,260,402,,,,,,,,,,,
zone_24,20200421,293,459,,,,,,,,,,,
zone_24,20200422,302,480,,,,,,,,,,,
zone_24,20200423,311,376,,,,,,,,,,,
zone_24,20200424,263,386,,,,,,,,,,,
zone_24,20200425,227,333,,,,,,,,,,,
zone_24,20200426,324,330,,,,,,,,,,,
zone_24,20200427,246,476,,,,,,,,,,,
zone_24,20200428,325,437,,,,,,,,,,,
zone_24,20200429,311,427,,,,,,,,,,,
zone_24,20200430,324,445,,,,,,,,,,,
zone_24,20200501,132,63,,,,,,,,,,,
zone_24,20200502,61,59,,,,,,,,,,,
zone_24,20200503,51,88,,,,,,,,,,,
zone_24,20200504,103,159,,,,,,,,,,,
zone_24,20200505,109,203,,,,,,,,,,,
zone_24,20200506,270,386,,,,,,,,,,,
zone_24,20200507,253,364,,,,,,,,,,,
zone_24,20200508,314,443,,,,,,,,,,,
zone_24,20200509,290,405,,,,,,,,,,,
zone_24,20200510,114,126,,,,,,,,,,,
zone_24,20200511,297,386,,,,,,,,,,,
zone_24,20200512,282,426,,,,,,,,,,,
zone_24,20200513,319,408,,,,,,,,,,,
zone_24,20200514,312,407,,,,,,,,,,,
zone_24,20200515,299,502,,,,,,,,,,,
zone_24,20200516,209,205,,,,,,,,,,,
zone_24,20200517,96,134,,,,,,,,,,,
zone_24,20200518,299,392,,,,,,,,,,,
zone_24,20200519,284,389,,,,,,,,,,,
zone_24,20200520,297,450,,,,,,,,,,,
zone_24,20200521,294,422,,,,,,,,,,,
zone_24,20200522,300,454,,,,,,,,,,,
zone_24,20200523,221,254,,,,,,,,,,,
zone_24,20200524,80,139,,,,,,,,,,,
zone_24,20200525,288,417,,,,,,,,,,,
zone_24,20200526,305,405,,,,,,,,,,,
zone_24,20200527,331,401,,,,,,,,,,,
zone_24,20200528,310,432,,,,,,,,,,,
zone_24,20200529,333,443,,,,,,,,,,,
zone_24,20200530,149,200,,,,,,,,,,,
zone_24,20200531,92,105,,,,,,,,,,,
zone_24,20200601,288,411,,,,,,,,,,,
zone_24,20200602,253,474,,,,,,,,,,,
zone_24,20200603,280,408,,,,,,,,,,,
zone_24,20200604,358,451,,,,,,,,,,,
zone_24,20200605,342,359,,,,,,,,,,,
zone_24,20200606,216,240,,,,,,,,,,,
zone_24,20200607,81,61,,,,,,,,,,,
zone_24,20200608,291,338,,,,,,,,,,,
zone_24,20200609,290,384,,,,,,,,,,,
zone_24,20200610,303,440,,,,,,,,,,,
zone_24,20200611,319,527,,,,,,,,,,,
zone_24,20200612,312,360,,,,,,,,,,,
zone_24,20200613,226,267,,,,,,,,,,,
zone_24,20200614,79,78,,,,,,,,,,,
zone_24,20200615,276,397,,,,,,,,,,,
zone_24,20200616,270,549,,,,,,,,,,,
zone_24,20200617,304,432,,,,,,,,,,,
zone_24,20200618,333,593,,,,,,,,,,,
zone_24,20200619,288,471,,,,,,,,,,,
zone_24,20200620,260,285,,,,,,,,,,,
zone_24,20200621,131,146,,,,,,,,,,,
zone_24,20200622,300,407,,,,,,,,,,,
zone_24,20200623,324,466,,,,,,,,,,,
zone_24,20200624,306,426,,,,,,,,,,,
zone_24,20200625,125,59,,,,,,,,,,,
zone_24,20200626,98,137,,,,,,,,,,,
zone_24,20200627,89,193,,,,,,,,,,,
zone_24,20200628,261,343,,,,,,,,,,,
zone_24,20200629,289,415,,,,,,,,,,,
zone_24,20200630,291,390,,,,,,,,,,,
zone_24,20200701,311,395,,,,,,,,,,,
zone_24,20200702,297,346,,,,,,,,,,,
zone_24,20200703,350,397,,,,,,,,,,,
zone_24,20200704,220,242,,,,,,,,,,,
zone_24,20200705,80,105,,,,,,,,,,,
zone_24,20200706,270,360,,,,,,,,,,,
zone_24,20200707,264,417,,,,,,,,,,,
zone_24,20200708,320,382,,,,,,,,,,,
zone_24,20200709,291,382,,,,,,,,,,,
zone_24,20200710,299,345,,,,,,,,,,,
zone_24,20200711,219,217,,,,,,,,,,,
zone_24,20200712,60,77,,,,,,,,,,,
zone_24,20200713,300,393,,,,,,,,,,,
zone_24,20200714,279,387,,,,,,,,,,,
zone_24,20200715,277,413,,,,,,,,,,,
zone_24,20200716,297,414,,,,,,,,,,,
zone_24,20200717,293,435,,,,,,,,,,,
zone_24,20200718,233,226,,,,,,,,,,,
zone_24,20200719,86,122,,,,,,,,,,,
zone_24,20200720,311,404,,,,,,,,,,,
zone_24,20200721,268,375,,,,,,,,,,,
zone_24,20200722,311,415,,,,,,,,,,,
zone_24,20200723,329,417,,,,,,,,,,,
zone_24,20200724,329,401,,,,,,,,,,,
zone_24,20200725,212,151,,,,,,,,,,,
zone_24,20200726,78,105,,,,,,,,,,,
zone_24,20200727,260,392,,,,,,,,,,,
zone_24,20200728,281,361,,,,,,,,,,,
zone_24,20200729,324,419,,,,,,,,,,,
zone_24,20200730,297,382,,,,,,,,,,,
zone_24,20200731,270,336,,,,,,,,,,,
zone_24,20200801,221,220,,,,,,,,,,,
zone_24,20200802,114,103,,,,,,,,,,,
zone_24,20200803,231,353,,,,,,,,,,,
zone_24,20200804,271,431,,,,,,,,,,,
zone_24,20200805,294,319,,,,,,,,,,,
zone_24,20200806,305,392,,,,,,,,,,,
zone_24,20200807,301,406,,,,,,,,,,,
zone_24,20200808,209,289,,,,,,,,,,,
zone_24,20200809,93,97,,,,,,,,,,,
zone_24,20200810,282,393,,,,,,,,,,,
zone_24,20200811,267,451,,,,,,,,,,,
zone_24,20200812,267,438,,,,,,,,,,,
zone_24,20200813,274,428,,,,,,,,,,,
zone_24,20200814,267,360,,,,,,,,,,,
zone_24,20200815,213,231,,,,,,,,,,,
zone_24,20200816,83,109,,,,,,,,,,,
zone_24,20200817,252,381,,,,,,,,,,,
zone_24,20200818,237,354,,,,,,,,,,,
zone_24,20200819,275,420,,,,,,,,,,,
zone_24,20200820,292,522,,,,,,,,,,,
zone_24,20200821,333,468,,,,,,,,,,,
zone_24,20200822,226,352,,,,,,,,,,,
zone_24,20200823,88,177,,,,,,,,,,,
zone_24,20200824,291,363,,,,,,,,,,,
zone_24,20200825,256,390,,,,,,,,,,,
zone_24,20200826,290,428,,,,,,,,,,,
zone_24,20200827,311,387,,,,,,,,,,,
zone_24,20200828,303,438,,,,,,,,,,,
zone_24,20200829,231,261,,,,,,,,,,,
zone_24,20200830,135,106,,,,,,,,,,,
zone_24,20200831,242,349,,,,,,,,,,,
zone_25,20200301,186,165,,,,,,,,,,,
zone_25,20200302,343,398,,,,,,,,,,,
zone_25,20200303,342,648,,,,,,,,,,,
zone_25,20200304,352,460,,,,,,,,,,,
zone_25,20200305,399,508,,,,,,,,,,,
zone_25,20200306,383,465,,,,,,,,,,,
zone_25,20200307,246,193,,,,,,,,,,,
zone_25,20200308,163,130,,,,,,,,,,,
zone_25,20200309,499,591,,,,,,,,,,,
zone_25,20200310,347,421,,,,,,,,,,,
zone_25,20200311,432,458,,,,,,,,,,,
zone_25,20200312,387,419,,,,,,,,,,,
zone_25,20200313,354,389,,,,,,,,,,,
zone_25,20200314,222,165,,,,,,,,,,,
zone_25,20200315,172,115,,,,,,,,,,,
zone_25,20200316,404,446,,,,,,,,,,,
zone_25,20200317,366,408,,,,,,,,,,,
zone_25,20200318,408,341,,,,,,,,,,,
zone_25,20200319,379,356,,,,,,,,,,,
zone_25,20200320,421,397,,,,,,,,,,,
zone_25,20200321,254,214,,,,,,,,,,,
zone_25,20200322,192,110,,,,,,,,,,,
zone_25,20200323,387,548,,,,,,,,,,,
zone_25,20200324,399,471,,,,,,,,,,,
zone_25,20200325,391,387,,,,,,,,,,,
zone_25,20200326,390,369,,,,,,,,,,,
zone_25,20200327,412,476,,,,,,,,,,,
zone_25,20200328,245,181,,,,,,,,,,,
zone_25,20200329,162,138,,,,,,,,,,,
zone_25,20200330,415,436,,,,,,,,,,,
zone_25,20200331,322,614,,,,,,,,,,,
zone_25,20200401,409,547,,,,,,,,,,,
zone_25,20200402,357,463,,,,,,,,,,,
zone_25,20200403,454,645,,,,,,,,,,,
zone_25,20200404,128,75,,,,,,,,,,,
zone_25,20200405,144,104,,,,,,,,,,,
zone_25,20200406,134,149,,,,,,,,,,,
zone_25,20200407,405,677,,,,,,,,,,,
zone_25,20200408,405,603,,,,,,,,,,,
zone_25,20200409,375,510,,,,,,,,,,,
zone_25,20200410,398,681,,,,,,,,,,,
zone_25,20200411,217,176,,,,,,,,,,,
zone_25,20200412,147,104,,,,,,,,,,,
zone_25,20200413,455,493,,,,,,,,,,,
zone_25,20200414,387,695,,,,,,,,,,,
zone_25,20200415,453,576,,,,,,,,,,,
zone_25,20200416,412,459,,,,,,,,,,,
zone_25,20200417,434,431,,,,,,,,,,,
zone_25,20200418,228,136,,,,,,,,,,,
zone_25,20200419,160,116,,,,,,,,,,,
zone_25,20200420,425,533,,,,,,,,,,,
zone_25,20200421,380,464,,,,,,,,,,,
zone_25,20200422,462,442,,,,,,,,,,,
zone_25,20200423,464,468,,,,,,,,,,,
zone_25,20200424,441,484,,,,,,,,,,,
zone_25,20200425,268,178,,,,,,,,,,,
zone_25,20200426,356,365,,,,,,,,,,,
zone_25,20200427,367,417,,,,,,,,,,,
zone_25,20200428,413,447,,,,,,,,,,,
zone_25,20200429,406,455,,,,,,,,,,,
zone_25,20200430,410,373,,,,,,,,,,,
zone_25,20200501,195,104,,,,,,,,,,,
zone_25,20200502,112,86,,,,,,,,,,,
zone_25,20200503,96,107,,,,,,,,,,,
zone_25,20200504,120,144,,,,,,,,,,,
zone_25,20200505,122,160,,,,,,,,,,,
zone_25,20200506,381,542,,,,,,,,,,,
zone_25,20200507,380,465,,,,,,,,,,,
zone_25,20200508,441,488,,,,,,,,,,,
zone_25,20200509,373,493,,,,,,,,,,,
zone_25,20200510,203,168,,,,,,,,,,,
zone_25,20200511,413,523,,,,,,,,,,,
zone_25,20200512,384,568,,,,,,,,,,,
zone_25,20200514,395,526,,,,,,,,,,,
zone_25,20200515,399,515,,,,,,,,,,,
zone_25,20200516,287,240,,,,,,,,,,,
zone_25,20200517,163,174,,,,,,,,,,,
zone_25,20200518,393,589,,,,,,,,,,,
zone_25,20200519,353,484,,,,,,,,,,,
zone_25,20200520,415,472,,,,,,,,,,,
zone_25,20200521,420,491,,,,,,,,,,,
zone_25,20200522,403,506,,,,,,,,,,,
zone_25,20200523,258,202,,,,,,,,,,,
zone_25,20200524,175,181,,,,,,,,,,,
zone_25,20200525,413,584,,,,,,,,,,,
zone_25,20200526,376,507,,,,,,,,,,,
zone_25,20200527,459,459,,,,,,,,,,,
zone_25,20200528,445,520,,,,,,,,,,,
zone_25,20200529,426,465,,,,,,,,,,,
zone_25,20200530,221,230,,,,,,,,,,,
zone_25,20200531,155,145,,,,,,,,,,,
zone_25,20200601,364,465,,,,,,,,,,,
zone_25,20200602,364,486,,,,,,,,,,,
zone_25,20200603,396,487,,,,,,,,,,,
zone_25,20200604,489,519,,,,,,,,,,,
zone_25,20200605,421,509,,,,,,,,,,,
zone_25,20200606,236,203,,,,,,,,,,,
zone_25,20200607,160,156,,,,,,,,,,,
zone_25,20200608,366,497,,,,,,,,,,,
zone_25,20200609,357,534,,,,,,,,,,,
zone_25,20200610,430,493,,,,,,,,,,,
zone_25,20200611,443,529,,,,,,,,,,,
zone_25,20200612,415,372,,,,,,,,,,,
zone_25,20200613,237,224,,,,,,,,,,,
zone_25,20200614,146,149,,,,,,,,,,,
zone_25,20200615,438,556,,,,,,,,,,,
zone_25,20200616,386,511,,,,,,,,,,,
zone_25,20200617,455,535,,,,,,,,,,,
zone_25,20200618,463,566,,,,,,,,,,,
zone_25,20200619,491,558,,,,,,,,,,,
zone_25,20200620,278,272,,,,,,,,,,,
zone_25,20200621,188,153,,,,,,,,,,,
zone_25,20200622,515,569,,,,,,,,,,,
zone_25,20200623,420,555,,,,,,,,,,,
zone_25,20200624,436,503,,,,,,,,,,,
zone_25,20200625,189,130,,,,,,,,,,,
zone_25,20200626,133,140,,,,,,,,,,,
zone_25,20200627,146,164,,,,,,,,,,,
zone_25,20200628,424,502,,,,,,,,,,,
zone_25,20200629,353,533,,,,,,,,,,,
zone_25,20200630,378,537,,,,,,,,,,,
zone_25,20200701,425,487,,,,,,,,,,,
zone_25,20200702,416,568,,,,,,,,,,,
zone_25,20200703,416,453,,,,,,,,,,,
zone_25,20200704,231,215,,,,,,,,,,,
zone_25,20200705,134,148,,,,,,,,,,,
zone_25,20200706,454,603,,,,,,,,,,,
zone_25,20200707,357,489,,,,,,,,,,,
zone_25,20200708,428,483,,,,,,,,,,,
zone_25,20200709,428,505,,,,,,,,,,,
zone_25,20200710,428,507,,,,,,,,,,,
zone_25,20200711,234,217,,,,,,,,,,,
zone_25,20200712,143,170,,,,,,,,,,,
zone_25,20200713,442,638,,,,,,,,,,,
zone_25,20200714,378,504,,,,,,,,,,,
zone_25,20200715,482,467,,,,,,,,,,,
zone_25,20200716,399,506,,,,,,,,,,,
zone_25,20200717,402,498,,,,,,,,,,,
zone_25,20200718,266,176,,,,,,,,,,,
zone_25,20200719,155,163,,,,,,,,,,,
zone_25,20200720,436,482,,,,,,,,,,,
zone_25,20200721,334,464,,,,,,,,,,,
zone_25,20200722,404,455,,,,,,,,,,,
zone_25,20200723,373,509,,,,,,,,,,,
zone_25,20200724,409,461,,,,,,,,,,,
zone_25,20200725,243,203,,,,,,,,,,,
zone_25,20200726,120,132,,,,,,,,,,,
zone_25,20200727,388,539,,,,,,,,,,,
zone_25,20200728,383,424,,,,,,,,,,,
zone_25,20200729,396,466,,,,,,,,,,,
zone_25,20200730,431,454,,,,,,,,,,,
zone_25,20200731,396,404,,,,,,,,,,,
zone_25,20200801,215,199,,,,,,,,,,,
zone_25,20200802,141,172,,,,,,,,,,,
zone_25,20200803,404,488,,,,,,,,,,,
zone_25,20200804,353,559,,,,,,,,,,,
zone_25,20200805,427,475,,,,,,,,,,,
zone_25,20200806,405,368,,,,,,,,,,,
zone_25,20200807,413,495,,,,,,,,,,,
zone_25,20200808,261,145,,,,,,,,,,,
zone_25,20200809,133,133,,,,,,,,,,,
zone_25,20200810,427,500,,,,,,,,,,,
zone_25,20200811,332,473,,,,,,,,,,,
zone_25,20200812,412,552,,,,,,,,,,,
zone_25,20200813,378,488,,,,,,,,,,,
zone_25,20200814,450,502,,,,,,,,,,,
zone_25,20200815,234,184,,,,,,,,,,,
zone_25,20200816,118,153,,,,,,,,,,,
zone_25,20200817,394,502,,,,,,,,,,,
zone_25,20200818,374,486,,,,,,,,,,,
zone_25,20200819,376,440,,,,,,,,,,,
zone_25,20200820,424,364,,,,,,,,,,,
zone_25,20200821,404,422,,,,,,,,,,,
zone_25,20200822,257,206,,,,,,,,,,,
zone_25,20200823,150,113,,,,,,,,,,,
zone_25,20200824,350,493,,,,,,,,,,,
zone_25,20200825,375,367,,,,,,,,,,,
zone_25,20200826,398,449,,,,,,,,,,,
zone_25,20200827,407,466,,,,,,,,,,,
zone_25,20200828,382,408,,,,,,,,,,,
zone_25,20200829,228,210,,,,,,,,,,,
zone_25,20200830,152,183,,,,,,,,,,,
zone_25,20200831,451,543,,,,,,,,,,,
zone_26,20200301,326,322,,,,,,,,,,,
zone_26,20200302,427,444,,,,,,,,,,,
zone_26,20200303,486,433,,,,,,,,,,,
zone_26,20200304,551,424,,,,,,,,,,,
zone_26,20200305,446,352,,,,,,,,,,,
zone_26,20200306,614,511,,,,,,,,,,,
zone_26,20200307,492,405,,,,,,,,,,,
zone_26,20200308,460,222,,,,,,,,,,,
zone_26,20200309,384,493,,,,,,,,,,,
zone_26,20200310,573,502,,,,,,,,,,,
zone_26,20200311,586,468,,,,,,,,,,,
zone_26,20200312,684,479,,,,,,,,,,,
zone_26,20200313,583,510,,,,,,,,,,,
zone_26,20200314,565,451,,,,,,,,,,,
zone_26,20200315,442,192,,,,,,,,,,,
zone_26,20200316,443,487,,,,,,,,,,,
zone_26,20200317,526,491,,,,,,,,,,,
zone_26,20200318,571,376,,,,,,,,,,,
zone_26,20200319,564,448,,,,,,,,,,,
zone_26,20200320,596,491,,,,,,,,,,,
zone_26,20200321,584,396,,,,,,,,,,,
zone_26,20200322,382,237,,,,,,,,,,,
zone_26,20200323,509,432,,,,,,,,,,,
zone_26,20200324,511,472,,,,,,,,,,,
zone_26,20200325,553,487,,,,,,,,,,,
zone_26,20200326,644,497,,,,,,,,,,,
zone_26,20200327,613,561,,,,,,,,,,,
zone_26,20200328,590,388,,,,,,,,,,,
zone_26,20200329,461,175,,,,,,,,,,,
zone_26,20200330,424,478,,,,,,,,,,,
zone_26,20200331,516,478,,,,,,,,,,,
zone_26,20200401,535,483,,,,,,,,,,,
zone_26,20200402,1525,505,,,,,,,,,,,
zone_26,20200403,570,375,,,,,,,,,,,
zone_26,20200404,345,146,,,,,,,,,,,
zone_26,20200405,221,171,,,,,,,,,,,
zone_26,20200406,340,310,,,,,,,,,,,
zone_26,20200407,502,478,,,,,,,,,,,
zone_26,20200408,613,487,,,,,,,,,,,
zone_26,20200409,559,546,,,,,,,,,,,
zone_26,20200410,596,515,,,,,,,,,,,
zone_26,20200411,527,378,,,,,,,,,,,
zone_26,20200412,338,240,,,,,,,,,,,
zone_26,20200413,382,514,,,,,,,,,,,
zone_26,20200414,661,641,,,,,,,,,,,
zone_26,20200415,612,565,,,,,,,,,,,
zone_26,20200416,609,493,,,,,,,,,,,
zone_26,20200417,590,545,,,,,,,,,,,
zone_26,20200418,630,419,,,,,,,,,,,
zone_26,20200419,409,248,,,,,,,,,,,
zone_26,20200420,513,543,,,,,,,,,,,
zone_26,20200421,574,537,,,,,,,,,,,
zone_26,20200422,622,548,,,,,,,,,,,
zone_26,20200423,667,587,,,,,,,,,,,
zone_26,20200424,639,537,,,,,,,,,,,
zone_26,20200425,599,410,,,,,,,,,,,
zone_26,20200426,449,270,,,,,,,,,,,
zone_26,20200427,476,518,,,,,,,,,,,
zone_26,20200428,520,531,,,,,,,,,,,
zone_26,20200429,591,548,,,,,,,,,,,
zone_26,20200430,487,396,,,,,,,,,,,
zone_26,20200501,375,163,,,,,,,,,,,
zone_26,20200502,240,176,,,,,,,,,,,
zone_26,20200503,222,191,,,,,,,,,,,
zone_26,20200504,294,335,,,,,,,,,,,
zone_26,20200505,386,364,,,,,,,,,,,
zone_26,20200506,446,446,,,,,,,,,,,
zone_26,20200507,539,494,,,,,,,,,,,
zone_26,20200508,564,466,,,,,,,,,,,
zone_26,20200509,553,442,,,,,,,,,,,
zone_26,20200510,397,296,,,,,,,,,,,
zone_26,20200511,440,579,,,,,,,,,,,
zone_26,20200512,599,567,,,,,,,,,,,
zone_26,20200514,562,510,,,,,,,,,,,
zone_26,20200515,591,513,,,,,,,,,,,
zone_26,20200516,544,385,,,,,,,,,,,
zone_26,20200517,378,273,,,,,,,,,,,
zone_26,20200518,385,589,,,,,,,,,,,
zone_26,20200519,512,521,,,,,,,,,,,
zone_26,20200520,593,497,,,,,,,,,,,
zone_26,20200521,564,495,,,,,,,,,,,
zone_26,20200522,526,541,,,,,,,,,,,
zone_26,20200523,538,381,,,,,,,,,,,
zone_26,20200524,400,226,,,,,,,,,,,
zone_26,20200525,433,563,,,,,,,,,,,
zone_26,20200526,568,505,,,,,,,,,,,
zone_26,20200527,566,488,,,,,,,,,,,
zone_26,20200528,541,528,,,,,,,,,,,
zone_26,20200529,583,471,,,,,,,,,,,
zone_26,20200530,493,353,,,,,,,,,,,
zone_26,20200531,327,217,,,,,,,,,,,
zone_26,20200601,403,477,,,,,,,,,,,
zone_26,20200602,533,490,,,,,,,,,,,
zone_26,20200603,573,475,,,,,,,,,,,
zone_26,20200604,580,532,,,,,,,,,,,
zone_26,20200605,571,457,,,,,,,,,,,
zone_26,20200606,514,419,,,,,,,,,,,
zone_26,20200607,375,213,,,,,,,,,,,
zone_26,20200608,453,555,,,,,,,,,,,
zone_26,20200609,589,550,,,,,,,,,,,
zone_26,20200610,538,511,,,,,,,,,,,
zone_26,20200611,568,531,,,,,,,,,,,
zone_26,20200612,560,489,,,,,,,,,,,
zone_26,20200613,511,381,,,,,,,,,,,
zone_26,20200614,375,233,,,,,,,,,,,
zone_26,20200615,401,515,,,,,,,,,,,
zone_26,20200616,528,542,,,,,,,,,,,
zone_26,20200617,577,512,,,,,,,,,,,
zone_26,20200618,603,676,,,,,,,,,,,
zone_26,20200619,628,534,,,,,,,,,,,
zone_26,20200620,595,450,,,,,,,,,,,
zone_26,20200621,434,346,,,,,,,,,,,
zone_26,20200622,448,597,,,,,,,,,,,
zone_26,20200623,548,599,,,,,,,,,,,
zone_26,20200624,552,515,,,,,,,,,,,
zone_26,20200625,373,112,,,,,,,,,,,
zone_26,20200626,263,215,,,,,,,,,,,
zone_26,20200627,301,289,,,,,,,,,,,
zone_26,20200628,369,402,,,,,,,,,,,
zone_26,20200629,485,493,,,,,,,,,,,
zone_26,20200630,549,513,,,,,,,,,,,
zone_26,20200701,515,476,,,,,,,,,,,
zone_26,20200702,532,542,,,,,,,,,,,
zone_26,20200703,517,422,,,,,,,,,,,
zone_26,20200704,505,358,,,,,,,,,,,
zone_26,20200705,368,206,,,,,,,,,,,
zone_26,20200706,447,468,,,,,,,,,,,
zone_26,20200707,528,519,,,,,,,,,,,
zone_26,20200708,532,454,,,,,,,,,,,
zone_26,20200709,559,540,,,,,,,,,,,
zone_26,20200710,537,429,,,,,,,,,,,
zone_26,20200711,447,371,,,,,,,,,,,
zone_26,20200712,348,208,,,,,,,,,,,
zone_26,20200713,457,539,,,,,,,,,,,
zone_26,20200714,556,471,,,,,,,,,,,
zone_26,20200715,551,505,,,,,,,,,,,
zone_26,20200716,522,504,,,,,,,,,,,
zone_26,20200717,557,445,,,,,,,,,,,
zone_26,20200718,493,449,,,,,,,,,,,
zone_26,20200719,344,191,,,,,,,,,,,
zone_26,20200720,438,470,,,,,,,,,,,
zone_26,20200721,498,491,,,,,,,,,,,
zone_26,20200722,562,555,,,,,,,,,,,
zone_26,20200723,555,507,,,,,,,,,,,
zone_26,20200724,550,406,,,,,,,,,,,
zone_26,20200725,512,350,,,,,,,,,,,
zone_26,20200726,354,186,,,,,,,,,,,
zone_26,20200727,378,477,,,,,,,,,,,
zone_26,20200728,557,515,,,,,,,,,,,
zone_26,20200729,560,460,,,,,,,,,,,
zone_26,20200730,558,459,,,,,,,,,,,
zone_26,20200731,545,430,,,,,,,,,,,
zone_26,20200801,450,318,,,,,,,,,,,
zone_26,20200802,355,194,,,,,,,,,,,
zone_26,20200803,400,438,,,,,,,,,,,
zone_26,20200804,527,418,,,,,,,,,,,
zone_26,20200805,541,459,,,,,,,,,,,
zone_26,20200806,603,441,,,,,,,,,,,
zone_26,20200807,611,488,,,,,,,,,,,
zone_26,20200808,473,342,,,,,,,,,,,
zone_26,20200809,367,218,,,,,,,,,,,
zone_26,20200810,447,461,,,,,,,,,,,
zone_26,20200811,533,450,,,,,,,,,,,
zone_26,20200812,575,494,,,,,,,,,,,
zone_26,20200813,566,460,,,,,,,,,,,
zone_26,20200814,593,503,,,,,,,,,,,
zone_26,20200815,565,345,,,,,,,,,,,
zone_26,20200816,352,194,,,,,,,,,,,
zone_26,20200817,401,486,,,,,,,,,,,
zone_26,20200818,524,493,,,,,,,,,,,
zone_26,20200819,595,434,,,,,,,,,,,
zone_26,20200820,580,453,,,,,,,,,,,
zone_26,20200821,617,461,,,,,,,,,,,
zone_26,20200822,545,353,,,,,,,,,,,
zone_26,20200823,420,203,,,,,,,,,,,
zone_26,20200824,484,472,,,,,,,,,,,
zone_26,20200825,601,493,,,,,,,,,,,
zone_26,20200826,581,497,,,,,,,,,,,
zone_26,20200827,576,454,,,,,,,,,,,
zone_26,20200828,580,441,,,,,,,,,,,
zone_26,20200829,541,354,,,,,,,,,,,
zone_26,20200830,406,206,,,,,,,,,,,
zone_26,20200831,462,413,,,,,,,,,,,
zone_27,20200301,345,281,,,,,,,,,,,
zone_27,20200302,403,410,,,,,,,,,,,
zone_27,20200303,523,432,,,,,,,,,,,
zone_27,20200304,582,448,,,,,,,,,,,
zone_27,20200305,580,460,,,,,,,,,,,
zone_27,20200306,567,450,,,,,,,,,,,
zone_27,20200307,624,380,,,,,,,,,,,
zone_27,20200308,587,356,,,,,,,,,,,
zone_27,20200309,506,375,,,,,,,,,,,
zone_27,20200310,537,435,,,,,,,,,,,
zone_27,20200311,571,495,,,,,,,,,,,
zone_27,20200312,580,481,,,,,,,,,,,
zone_27,20200313,541,474,,,,,,,,,,,
zone_27,20200314,560,404,,,,,,,,,,,
zone_27,20200315,481,335,,,,,,,,,,,
zone_27,20200316,462,411,,,,,,,,,,,
zone_27,20200317,442,405,,,,,,,,,,,
zone_27,20200318,453,462,,,,,,,,,,,
zone_27,20200319,478,410,,,,,,,,,,,
zone_27,20200320,428,449,,,,,,,,,,,
zone_27,20200321,461,372,,,,,,,,,,,
zone_27,20200322,405,341,,,,,,,,,,,
